Step,PotEng,Press,KinEng,Temp,Lx,Ly,Lz,Pxx,Pyy,Pzz,SPCPU,Density
5034000.0,1774.1197,5823.5125,3963.2506,250.91308,106.89119,106.89119,106.89119,5812.7361,5842.8549,5814.9465,435.83147,1.6966378
5035000.0,1772.8671,5804.2092,3967.9185,251.20861,106.89119,106.89119,106.89119,5830.0859,5753.5637,5828.978,411.4176,1.6966378
5036000.0,1810.7659,5817.5691,3994.1128,252.86697,106.89119,106.89119,106.89119,5842.4824,5806.5728,5803.6522,392.1253,1.6966378
5037000.0,1779.1002,5812.1062,3938.0471,249.31746,106.89119,106.89119,106.89119,5889.8563,5800.9288,5745.5335,387.5839,1.6966378
5038000.0,1776.0639,5808.274,3982.5906,252.1375,106.89119,106.89119,106.89119,5857.8255,5815.1143,5751.8822,359.99185,1.6966378
5039000.0,1731.1755,5766.9445,3939.2862,249.3959,106.89119,106.89119,106.89119,5841.2844,5727.6684,5731.8805,395.52168,1.6966378
5040000.0,1805.7252,5809.9457,3898.6947,246.82605,106.89119,106.89119,106.89119,5817.7533,5835.3961,5776.6875,416.55786,1.6966378
5041000.0,1848.1531,5821.648,3837.1287,242.92832,106.89119,106.89119,106.89119,5892.52,5821.5288,5750.8952,428.22722,1.6966378
5042000.0,1807.3535,5795.8216,3903.4913,247.12973,106.89119,106.89119,106.89119,5842.8262,5808.6741,5735.9644,373.88378,1.6966378
5043000.0,1729.7378,5769.9358,3969.706,251.32178,106.89119,106.89119,106.89119,5803.3682,5768.1622,5738.277,387.15643,1.6966378
5044000.0,1812.213,5817.4926,3971.6744,251.44639,106.89119,106.89119,106.89119,5847.0876,5807.621,5797.7694,388.0028,1.6966378
5045000.0,1718.6343,5792.5886,3956.1416,250.46302,106.89119,106.89119,106.89119,5808.1521,5801.6527,5767.9611,391.28245,1.6966378
5046000.0,1725.0804,5796.0006,3989.3143,252.56318,106.89119,106.89119,106.89119,5825.1116,5815.5271,5747.3631,445.16711,1.6966378
5047000.0,1761.8279,5795.7501,3969.825,251.32931,106.89119,106.89119,106.89119,5831.7724,5794.2391,5761.2389,462.3471,1.6966378
5048000.0,1750.1282,5788.8535,3901.4049,246.99764,106.89119,106.89119,106.89119,5793.3531,5800.8009,5772.4065,441.5891,1.6966378
5049000.0,1724.8416,5755.9442,3926.6191,248.59395,106.89119,106.89119,106.89119,5775.4476,5757.0617,5735.3235,390.85425,1.6966378
5050000.0,1786.7283,5815.2411,4008.8321,253.79885,106.89119,106.89119,106.89119,5795.4852,5876.2096,5774.0284,388.05055,1.6966378
5051000.0,1708.575,5789.2439,3971.6484,251.44475,106.89119,106.89119,106.89119,5842.4152,5805.2062,5720.1104,376.47643,1.6966378
5052000.0,1828.9312,5819.0681,3921.5439,248.27264,106.89119,106.89119,106.89119,5832.1014,5853.6507,5771.4522,383.76384,1.6966378
5053000.0,1776.7587,5809.3362,3971.4215,251.43039,106.89119,106.89119,106.89119,5901.19,5827.203,5699.6156,475.05228,1.6966378
5054000.0,1707.9285,5756.8926,3945.7795,249.807,106.89119,106.89119,106.89119,5752.5296,5740.7145,5777.4338,482.75123,1.6966378
5055000.0,1673.437,5777.1749,3953.9063,250.3215,106.89119,106.89119,106.89119,5888.5159,5724.0326,5718.9763,486.46774,1.6966378
5056000.0,1812.9618,5810.918,3915.2789,247.876,106.89119,106.89119,106.89119,5840.1165,5822.5922,5770.0454,411.75961,1.6966378
5057000.0,1775.0367,5813.7541,3954.4832,250.35802,106.89119,106.89119,106.89119,5876.6657,5799.0363,5765.5602,397.57217,1.6966378
5058000.0,1731.919,5791.6878,4029.801,255.12639,106.89119,106.89119,106.89119,5809.2953,5814.0163,5751.7517,382.48695,1.6966378
5059000.0,1654.8479,5783.3245,4039.2152,255.7224,106.89119,106.89119,106.89119,5828.7768,5774.5444,5746.6522,379.34923,1.6966378
5060000.0,1764.6601,5816.3098,4032.7122,255.3107,106.89119,106.89119,106.89119,5844.9712,5774.1758,5829.7824,434.87134,1.6966378
5061000.0,1744.9904,5768.2584,3969.4091,251.30298,106.89119,106.89119,106.89119,5816.7089,5785.9668,5702.0994,445.23595,1.6966378
5062000.0,1749.5028,5782.9554,3963.5072,250.92933,106.89119,106.89119,106.89119,5844.1362,5801.2575,5703.4725,410.80097,1.6966378
5063000.0,1798.0361,5818.4004,3915.2848,247.87637,106.89119,106.89119,106.89119,5825.0688,5841.3213,5788.8113,373.90563,1.6966378
5064000.0,1707.8575,5793.9886,3926.8131,248.60623,106.89119,106.89119,106.89119,5809.8999,5837.9196,5734.1464,381.30908,1.6966378
5065000.0,1721.0332,5784.6903,3909.7339,247.52495,106.89119,106.89119,106.89119,5847.7534,5762.5491,5743.7685,372.81802,1.6966378
5066000.0,1788.8012,5842.7388,3938.5148,249.34707,106.89119,106.89119,106.89119,5894.3449,5826.9601,5806.9115,366.56347,1.6966378
5067000.0,1816.6321,5810.8043,3956.5496,250.48885,106.89119,106.89119,106.89119,5825.6419,5803.5625,5803.2085,423.85114,1.6966378
5068000.0,1781.8176,5810.1566,3945.0718,249.76219,106.89119,106.89119,106.89119,5833.4627,5827.7309,5769.2762,420.70675,1.6966378
5069000.0,1746.2526,5787.4683,3974.9877,251.65616,106.89119,106.89119,106.89119,5825.1432,5809.7794,5727.4823,402.78975,1.6966378
5070000.0,1790.0351,5818.7403,3963.2097,250.9105,106.89119,106.89119,106.89119,5835.1596,5849.4792,5771.5823,363.2791,1.6966378
5071000.0,1692.8428,5782.1589,3952.4655,250.23028,106.89119,106.89119,106.89119,5799.0262,5804.7628,5742.6876,392.44387,1.6966378
5072000.0,1745.8008,5796.2895,3956.2649,250.47082,106.89119,106.89119,106.89119,5877.4697,5819.4275,5691.9713,388.44924,1.6966378
5073000.0,1812.5341,5820.5213,4021.7687,254.61786,106.89119,106.89119,106.89119,5882.6793,5808.0583,5770.8265,409.22649,1.6966378
5074000.0,1696.591,5770.9488,3974.9845,251.65596,106.89119,106.89119,106.89119,5840.97,5787.2258,5684.6506,440.86823,1.6966378
5075000.0,1741.1604,5804.3041,3950.4147,250.10044,106.89119,106.89119,106.89119,5892.3754,5781.3313,5739.2056,439.90728,1.6966378
5076000.0,1765.7966,5826.8344,3939.4075,249.40358,106.89119,106.89119,106.89119,5883.5177,5798.5962,5798.3893,431.12788,1.6966378
5077000.0,1698.6815,5765.2033,3951.7077,250.1823,106.89119,106.89119,106.89119,5763.2936,5793.7666,5738.5496,359.84633,1.6966378
5078000.0,1688.3391,5770.827,3936.9093,249.24542,106.89119,106.89119,106.89119,5818.1176,5766.0347,5728.3287,385.60497,1.6966378
5079000.0,1706.1872,5790.345,3947.2426,249.89962,106.89119,106.89119,106.89119,5835.2058,5742.6391,5793.1903,387.48845,1.6966378
5080000.0,1748.1842,5806.0908,3919.2233,248.12572,106.89119,106.89119,106.89119,5851.1859,5816.0457,5751.0407,411.27454,1.6966378
5081000.0,1690.7965,5758.4523,3969.7038,251.32164,106.89119,106.89119,106.89119,5810.0387,5703.6595,5761.6588,448.41974,1.6966378
5082000.0,1690.7304,5778.7586,3923.5199,248.39774,106.89119,106.89119,106.89119,5847.6832,5695.1131,5793.4794,451.0583,1.6966378
5083000.0,1711.7114,5800.3204,4006.9453,253.67939,106.89119,106.89119,106.89119,5850.2652,5818.9125,5731.7834,454.28339,1.6966378
5084000.0,1754.7298,5760.4547,3909.4956,247.50986,106.89119,106.89119,106.89119,5837.0747,5767.2481,5677.0413,355.13309,1.6966378
5085000.0,1748.1227,5771.2392,3917.821,248.03694,106.89119,106.89119,106.89119,5814.9008,5703.1066,5795.7103,375.14268,1.6966378
5086000.0,1756.2886,5797.2268,3889.2432,246.22768,106.89119,106.89119,106.89119,5897.756,5758.6092,5735.3153,376.83411,1.6966378
5087000.0,1728.7636,5804.5852,3960.2804,250.72505,106.89119,106.89119,106.89119,5906.2207,5788.6746,5718.8602,411.35916,1.6966378
5088000.0,1801.6606,5811.8418,4001.4339,253.33047,106.89119,106.89119,106.89119,5877.9972,5773.7133,5783.8148,446.90525,1.6966378
5089000.0,1688.0873,5792.1672,3953.7588,250.31216,106.89119,106.89119,106.89119,5882.1268,5731.2384,5763.1366,451.09487,1.6966378
5090000.0,1719.5173,5789.7814,3936.4248,249.21475,106.89119,106.89119,106.89119,5856.4766,5727.7825,5785.085,449.18319,1.6966378
5091000.0,1808.8003,5805.7415,3973.5984,251.56821,106.89119,106.89119,106.89119,5857.2756,5780.7587,5779.1902,369.51248,1.6966378
5092000.0,1761.7189,5786.3063,3860.5923,244.4138,106.89119,106.89119,106.89119,5851.8711,5693.3056,5813.7421,398.03804,1.6966378
5093000.0,1780.1905,5776.7208,3975.6465,251.69787,106.89119,106.89119,106.89119,5817.0978,5740.1528,5772.9117,392.62379,1.6966378
5094000.0,1786.7107,5799.411,3955.2865,250.40888,106.89119,106.89119,106.89119,5885.9261,5783.5406,5728.7664,404.22668,1.6966378
5095000.0,1754.5995,5817.308,4018.0987,254.38551,106.89119,106.89119,106.89119,5898.5911,5817.0925,5736.2406,454.26324,1.6966378
5096000.0,1740.3271,5791.639,4013.7554,254.11054,106.89119,106.89119,106.89119,5896.634,5729.4802,5748.8029,457.77542,1.6966378
5097000.0,1736.742,5783.6357,3891.381,246.36303,106.89119,106.89119,106.89119,5826.0144,5778.3547,5746.538,457.56757,1.6966378
5098000.0,1713.9667,5777.4571,3932.8736,248.98992,106.89119,106.89119,106.89119,5852.0921,5728.3314,5751.9477,387.46563,1.6966378
5099000.0,1810.3802,5782.7003,3875.3403,245.34749,106.89119,106.89119,106.89119,5854.4646,5762.0791,5731.5573,369.16907,1.6966378
5100000.0,1709.1808,5786.2234,3973.6643,251.57238,106.89119,106.89119,106.89119,5870.3322,5744.4582,5743.8797,377.46459,1.6966378
5101000.0,1813.8435,5828.6914,4054.7163,256.70377,106.89119,106.89119,106.89119,5851.9635,5782.3176,5851.793,380.99656,1.6966378
5102000.0,1671.4249,5803.0241,3905.3549,247.24771,106.89119,106.89119,106.89119,5889.2885,5756.0178,5763.766,422.2895,1.6966378
5103000.0,1759.0681,5766.259,3890.2723,246.29284,106.89119,106.89119,106.89119,5814.587,5766.1038,5718.0863,427.921,1.6966378
5104000.0,1726.7487,5780.7264,3915.8941,247.91495,106.89119,106.89119,106.89119,5845.6957,5797.4812,5699.0023,436.09394,1.6966378
5105000.0,1818.8121,5797.1762,3940.0909,249.44685,106.89119,106.89119,106.89119,5815.9542,5764.5521,5811.0224,371.58828,1.6966378
5106000.0,1737.0347,5794.3968,3964.2287,250.97501,106.89119,106.89119,106.89119,5853.5422,5719.4995,5810.1489,405.15049,1.6966378
5107000.0,1686.6984,5767.5557,3964.4178,250.98698,106.89119,106.89119,106.89119,5795.5757,5789.4612,5717.6302,410.01756,1.6966378
5108000.0,1632.9828,5763.3569,4005.533,253.58998,106.89119,106.89119,106.89119,5838.4369,5773.294,5678.34,408.19768,1.6966378
5109000.0,1748.7772,5816.5231,3996.9999,253.04975,106.89119,106.89119,106.89119,5902.4032,5799.331,5747.8351,457.42759,1.6966378
5110000.0,1721.7732,5801.4224,3940.9398,249.50059,106.89119,106.89119,106.89119,5820.2697,5841.9571,5742.0405,420.81262,1.6966378
5111000.0,1781.2641,5801.8074,4001.72,253.34858,106.89119,106.89119,106.89119,5878.6154,5747.1926,5779.6141,427.34408,1.6966378
5112000.0,1732.785,5790.1395,3934.9021,249.11835,106.89119,106.89119,106.89119,5827.5939,5784.7886,5758.0359,384.83496,1.6966378
5113000.0,1736.5897,5808.0989,3907.1185,247.35937,106.89119,106.89119,106.89119,5868.6982,5747.0482,5808.5503,401.48047,1.6966378
5114000.0,1784.4637,5805.4369,3914.7877,247.8449,106.89119,106.89119,106.89119,5819.0484,5823.0524,5774.21,401.21976,1.6966378
5115000.0,1735.132,5774.7265,3993.5975,252.83435,106.89119,106.89119,106.89119,5858.3298,5754.9584,5710.8914,397.79118,1.6966378
5116000.0,1808.8175,5805.3491,3907.7066,247.3966,106.89119,106.89119,106.89119,5895.2632,5765.8731,5754.911,455.34914,1.6966378
5117000.0,1707.1682,5788.9502,4004.5047,253.52488,106.89119,106.89119,106.89119,5849.8222,5764.9673,5752.0611,461.38567,1.6966378
5118000.0,1738.5104,5807.1125,3886.0911,246.02813,106.89119,106.89119,106.89119,5872.3237,5765.118,5783.8957,464.26017,1.6966378
5119000.0,1730.9103,5783.2403,3970.3794,251.36441,106.89119,106.89119,106.89119,5851.0083,5759.6767,5739.0361,395.21218,1.6966378
5120000.0,1757.9315,5800.9385,3958.5127,250.61313,106.89119,106.89119,106.89119,5839.1705,5784.3884,5779.2566,387.91274,1.6966378
5121000.0,1712.0427,5812.2481,3934.5979,249.09909,106.89119,106.89119,106.89119,5855.5499,5787.1229,5794.0716,376.46995,1.6966378
5122000.0,1710.7603,5808.3825,3965.4598,251.05295,106.89119,106.89119,106.89119,5897.546,5802.9186,5724.6829,364.98521,1.6966378
5123000.0,1791.2785,5811.77,4003.3468,253.45158,106.89119,106.89119,106.89119,5809.5134,5840.6857,5785.1109,438.51191,1.6966378
5124000.0,1677.9246,5767.9422,3908.9997,247.47847,106.89119,106.89119,106.89119,5779.6729,5764.9191,5759.2347,402.48182,1.6966378
5125000.0,1736.2884,5819.2724,3983.2825,252.1813,106.89119,106.89119,106.89119,5854.0184,5805.4237,5798.3751,412.66105,1.6966378
5126000.0,1689.7401,5758.4747,3925.8715,248.54662,106.89119,106.89119,106.89119,5863.8796,5731.8445,5679.6999,353.60798,1.6966378
5127000.0,1787.4528,5807.1202,3915.5829,247.89525,106.89119,106.89119,106.89119,5874.2726,5782.5318,5764.5561,373.75629,1.6966378
5128000.0,1767.9662,5802.4183,3973.8893,251.58662,106.89119,106.89119,106.89119,5860.7032,5796.5362,5750.0155,376.25094,1.6966378
5129000.0,1765.8761,5797.0467,3873.0563,245.20289,106.89119,106.89119,106.89119,5844.6886,5826.4971,5719.9544,386.27149,1.6966378
5130000.0,1720.3982,5804.5423,3940.3598,249.46387,106.89119,106.89119,106.89119,5846.8957,5815.1488,5751.5825,440.05347,1.6966378
5131000.0,1791.9196,5789.9899,3930.438,248.83572,106.89119,106.89119,106.89119,5808.8966,5764.4775,5796.5956,448.9576,1.6966378
5132000.0,1722.407,5786.157,3957.7634,250.5657,106.89119,106.89119,106.89119,5799.0883,5784.2979,5775.0849,410.28444,1.6966378
5133000.0,1705.3443,5790.8018,3952.708,250.24564,106.89119,106.89119,106.89119,5784.4311,5815.3863,5772.588,321.06779,1.6966378
5134000.0,1760.6916,5810.5978,3929.096,248.75076,106.89119,106.89119,106.89119,5865.8035,5781.9236,5784.0663,336.02857,1.6966378
5135000.0,1811.3885,5822.2223,3942.0814,249.57287,106.89119,106.89119,106.89119,5851.7402,5827.393,5787.5338,333.88487,1.6966378
5136000.0,1721.0486,5768.8939,3944.531,249.72795,106.89119,106.89119,106.89119,5846.5155,5757.5831,5702.5831,337.48127,1.6966378
5137000.0,1770.629,5780.7656,3858.7216,244.29536,106.89119,106.89119,106.89119,5783.5523,5832.2833,5726.4613,345.82845,1.6966378
5138000.0,1794.0984,5814.8734,3955.7581,250.43873,106.89119,106.89119,106.89119,5845.9072,5790.921,5807.792,364.56429,1.6966378
5139000.0,1751.2487,5806.4069,3906.4045,247.31416,106.89119,106.89119,106.89119,5875.4501,5751.1156,5792.6548,354.22579,1.6966378
5140000.0,1778.8613,5795.5577,4029.7907,255.12574,106.89119,106.89119,106.89119,5866.9834,5746.4382,5773.2516,362.65016,1.6966378
5141000.0,1693.4882,5810.9828,3900.3228,246.92913,106.89119,106.89119,106.89119,5885.5352,5737.3958,5810.0175,378.81332,1.6966378
5142000.0,1740.2113,5819.5141,4013.9934,254.12561,106.89119,106.89119,106.89119,5866.982,5854.7756,5736.7848,381.86269,1.6966378
5143000.0,1754.5798,5769.7805,3998.4635,253.14241,106.89119,106.89119,106.89119,5815.4136,5752.1268,5741.8011,382.35828,1.6966378
5144000.0,1780.6929,5797.8856,3968.1895,251.22577,106.89119,106.89119,106.89119,5842.6211,5816.6788,5734.3568,380.98616,1.6966378
5145000.0,1708.7407,5802.2914,4024.6609,254.80097,106.89119,106.89119,106.89119,5879.2319,5780.4985,5747.1439,341.43823,1.6966378
5146000.0,1809.6353,5819.1589,3998.4998,253.14471,106.89119,106.89119,106.89119,5892.8212,5733.7066,5830.9488,346.34934,1.6966378
5147000.0,1755.5154,5808.8512,3893.4282,246.49263,106.89119,106.89119,106.89119,5867.5162,5774.9867,5784.0508,346.62741,1.6966378
5148000.0,1767.4239,5796.4208,3901.385,246.99638,106.89119,106.89119,106.89119,5836.2472,5824.1762,5728.839,351.71738,1.6966378
5149000.0,1698.8201,5778.4655,3937.0027,249.25134,106.89119,106.89119,106.89119,5863.6832,5762.9937,5708.7195,338.39279,1.6966378
5150000.0,1685.6006,5764.5404,3953.7114,250.30916,106.89119,106.89119,106.89119,5823.7387,5728.1174,5741.7651,350.27106,1.6966378
5151000.0,1778.5006,5803.3711,3981.5475,252.07146,106.89119,106.89119,106.89119,5823.3197,5820.9784,5765.8152,348.22287,1.6966378
5152000.0,1748.018,5813.2152,3993.4606,252.82568,106.89119,106.89119,106.89119,5848.1566,5802.3338,5789.1551,347.8131,1.6966378
5153000.0,1790.665,5807.4886,3957.3534,250.53973,106.89119,106.89119,106.89119,5834.0796,5789.8745,5798.5116,349.26651,1.6966378
5154000.0,1768.6067,5805.7862,3944.8285,249.74679,106.89119,106.89119,106.89119,5862.4748,5784.5358,5770.3481,353.52905,1.6966378
5155000.0,1733.5152,5780.5002,3899.6564,246.88694,106.89119,106.89119,106.89119,5787.9302,5743.2534,5810.3169,383.55989,1.6966378
5156000.0,1709.027,5774.6828,3890.202,246.28838,106.89119,106.89119,106.89119,5884.2079,5708.2923,5731.5483,403.73156,1.6966378
5157000.0,1833.4113,5834.4279,3853.0,243.93313,106.89119,106.89119,106.89119,5873.4434,5792.083,5837.7573,404.05975,1.6966378
5158000.0,1806.6096,5812.2393,3958.3833,250.60494,106.89119,106.89119,106.89119,5834.4862,5775.338,5826.8938,438.54092,1.6966378
5159000.0,1754.0552,5811.2635,3923.7674,248.41341,106.89119,106.89119,106.89119,5883.2935,5762.5912,5787.9058,468.79715,1.6966378
5160000.0,1728.9211,5799.5753,3966.7715,251.13599,106.89119,106.89119,106.89119,5859.6831,5737.5892,5801.4537,469.95847,1.6966378
5161000.0,1743.898,5807.8733,3964.8172,251.01227,106.89119,106.89119,106.89119,5881.4491,5777.1861,5764.9847,425.57928,1.6966378
5162000.0,1613.2738,5750.3472,3956.4172,250.48046,106.89119,106.89119,106.89119,5763.1438,5764.1443,5723.7535,369.68702,1.6966378
5163000.0,1782.3409,5810.4531,4006.9544,253.67997,106.89119,106.89119,106.89119,5840.0193,5795.7406,5795.5994,376.16264,1.6966378
5164000.0,1790.2978,5843.9655,4061.1386,257.11037,106.89119,106.89119,106.89119,5909.7357,5763.8423,5858.3184,371.34866,1.6966378
5165000.0,1771.4528,5810.9456,3937.9938,249.31408,106.89119,106.89119,106.89119,5809.7455,5807.2247,5815.8665,401.02804,1.6966378
5166000.0,1767.2898,5818.3859,3884.2159,245.9094,106.89119,106.89119,106.89119,5897.1671,5765.1527,5792.8379,420.34276,1.6966378
5167000.0,1731.1383,5792.8739,4016.4017,254.27808,106.89119,106.89119,106.89119,5837.8232,5777.179,5763.6195,438.50643,1.6966378
5168000.0,1728.2118,5779.7182,3978.8763,251.90235,106.89119,106.89119,106.89119,5797.043,5793.922,5748.1896,401.91642,1.6966378
5169000.0,1730.806,5811.71,3914.1154,247.80234,106.89119,106.89119,106.89119,5834.835,5823.0674,5777.2276,381.53146,1.6966378
5170000.0,1714.6713,5787.6882,3945.7301,249.80387,106.89119,106.89119,106.89119,5785.3625,5797.2639,5780.4384,385.14325,1.6966378
5171000.0,1695.5374,5789.0168,3972.4916,251.49814,106.89119,106.89119,106.89119,5853.9894,5739.9164,5773.1446,385.88356,1.6966378
5172000.0,1768.2461,5779.5032,4039.0967,255.7149,106.89119,106.89119,106.89119,5849.1057,5767.0526,5722.3513,418.75788,1.6966378
5173000.0,1683.4867,5775.1756,3967.3873,251.17498,106.89119,106.89119,106.89119,5795.6354,5687.5851,5842.3062,434.50373,1.6966378
5174000.0,1783.011,5802.6491,3967.9435,251.21019,106.89119,106.89119,106.89119,5857.5199,5802.5047,5747.9229,425.38318,1.6966378
5175000.0,1724.0121,5786.8254,3901.0915,246.9778,106.89119,106.89119,106.89119,5881.9643,5746.3172,5732.1946,386.21208,1.6966378
5176000.0,1702.423,5779.2287,3928.7644,248.72977,106.89119,106.89119,106.89119,5812.5869,5789.8564,5735.2429,399.31824,1.6966378
5177000.0,1697.2391,5774.2245,3939.7516,249.42537,106.89119,106.89119,106.89119,5808.3639,5792.0524,5722.2574,388.07182,1.6966378
5178000.0,1732.484,5791.9453,4007.3237,253.70335,106.89119,106.89119,106.89119,5795.6399,5769.2217,5810.9742,384.8532,1.6966378
5179000.0,1753.0114,5809.5532,3883.7949,245.88275,106.89119,106.89119,106.89119,5883.2149,5807.9252,5737.5196,420.11962,1.6966378
5180000.0,1711.6415,5780.4581,3911.7345,247.6516,106.89119,106.89119,106.89119,5827.1178,5754.3703,5759.8861,444.28588,1.6966378
5181000.0,1722.5918,5811.9929,4053.3679,256.6184,106.89119,106.89119,106.89119,5863.7765,5836.4224,5735.7798,446.86982,1.6966378
5182000.0,1721.7912,5781.4743,3965.6424,251.06451,106.89119,106.89119,106.89119,5814.6148,5814.9693,5714.8389,379.45839,1.6966378
5183000.0,1709.2566,5786.2136,3868.4974,244.91427,106.89119,106.89119,106.89119,5794.6457,5821.1871,5742.808,370.63175,1.6966378
5184000.0,1778.9652,5792.2162,4012.9977,254.06257,106.89119,106.89119,106.89119,5840.2528,5780.3706,5756.0252,357.95046,1.6966378
5185000.0,1782.0599,5831.2767,3951.2042,250.15043,106.89119,106.89119,106.89119,5881.4213,5804.8615,5807.5472,350.12342,1.6966378
5186000.0,1737.067,5796.2086,3976.6509,251.76146,106.89119,106.89119,106.89119,5938.1,5726.6813,5723.8444,452.15024,1.6966378
5187000.0,1780.7445,5793.4384,3961.669,250.81296,106.89119,106.89119,106.89119,5859.2009,5787.2866,5733.8277,470.84309,1.6966378
5188000.0,1753.7539,5800.4629,3984.6801,252.26979,106.89119,106.89119,106.89119,5808.9903,5741.1025,5851.296,467.20931,1.6966378
5189000.0,1734.1396,5809.2192,3929.9902,248.80737,106.89119,106.89119,106.89119,5863.2227,5797.4601,5766.9749,375.43285,1.6966378
5190000.0,1725.6976,5784.0188,3926.0643,248.55882,106.89119,106.89119,106.89119,5816.9118,5766.9625,5768.182,343.4989,1.6966378
5191000.0,1739.8275,5786.3263,3946.8863,249.87706,106.89119,106.89119,106.89119,5927.7372,5699.1519,5732.09,357.01091,1.6966378
5192000.0,1847.5248,5836.9713,3983.4782,252.19369,106.89119,106.89119,106.89119,5933.9292,5807.9871,5768.9975,379.7449,1.6966378
