Step,PotEng,Press,KinEng,Temp,Lx,Ly,Lz,Pxx,Pyy,Pzz,SPCPU,Density
3002971.0,1880.2117,5807.8696,3856.7554,244.17089,106.89119,106.89119,106.89119,5895.5288,5808.1913,5719.8886,0.0,1.6966378
3003000.0,1858.5808,5799.8784,3909.9759,247.54027,106.89119,106.89119,106.89119,5809.1371,5836.0643,5754.4336,237.58514,1.6966378
3004000.0,1844.7104,5818.0032,3859.4462,244.34124,106.89119,106.89119,106.89119,5870.7897,5793.7728,5789.4472,409.92969,1.6966378
3005000.0,1914.1554,5813.6709,3909.1714,247.48934,106.89119,106.89119,106.89119,5849.7379,5793.7291,5797.5456,494.71059,1.6966378
3006000.0,1898.8934,5831.8993,3957.2443,250.53283,106.89119,106.89119,106.89119,5854.6513,5831.2541,5809.7925,487.44204,1.6966378
3007000.0,1929.8542,5830.9351,3909.3395,247.49998,106.89119,106.89119,106.89119,5837.0673,5803.7327,5852.0054,500.61197,1.6966378
3008000.0,1933.4368,5855.3659,4005.7073,253.60102,106.89119,106.89119,106.89119,5852.5795,5852.9973,5860.5209,486.64919,1.6966378
3009000.0,1917.9818,5843.3825,3924.96,248.48891,106.89119,106.89119,106.89119,5821.9767,5834.4734,5873.6975,504.32767,1.6966378
3010000.0,1976.9402,5832.2003,3846.9386,243.54939,106.89119,106.89119,106.89119,5906.7461,5778.9536,5810.9013,503.2419,1.6966378
3011000.0,1913.2613,5828.6584,4022.301,254.65156,106.89119,106.89119,106.89119,5865.0833,5835.3733,5785.5187,506.27868,1.6966378
3012000.0,1870.3986,5827.9322,3908.729,247.46133,106.89119,106.89119,106.89119,5869.1322,5834.4486,5780.216,506.48152,1.6966378
3013000.0,1912.0984,5844.7623,4021.512,254.60161,106.89119,106.89119,106.89119,5821.2702,5880.3738,5832.643,493.13776,1.6966378
3014000.0,1939.9147,5828.2711,3905.269,247.24228,106.89119,106.89119,106.89119,5842.4379,5839.2961,5803.0792,485.41677,1.6966378
3015000.0,1901.5925,5833.869,3957.5554,250.55253,106.89119,106.89119,106.89119,5843.8077,5811.0184,5846.7808,492.26703,1.6966378
3016000.0,1989.6195,5851.8708,3960.6328,250.74736,106.89119,106.89119,106.89119,5881.2651,5836.0715,5838.2759,502.66062,1.6966378
3017000.0,1945.6304,5822.7193,3963.4587,250.92626,106.89119,106.89119,106.89119,5825.662,5854.0586,5788.4373,499.3201,1.6966378
3018000.0,2006.0551,5862.9885,3973.5082,251.5625,106.89119,106.89119,106.89119,5905.4938,5869.2695,5814.2022,498.8931,1.6966378
3019000.0,1916.6651,5828.3801,3975.1203,251.66456,106.89119,106.89119,106.89119,5874.44,5807.8275,5802.8728,495.59049,1.6966378
3020000.0,1796.7189,5778.3015,3979.0625,251.91414,106.89119,106.89119,106.89119,5831.634,5715.1335,5788.137,499.1644,1.6966378
3021000.0,1924.0624,5841.8542,3979.0249,251.91176,106.89119,106.89119,106.89119,5859.6737,5869.8103,5796.0785,496.15661,1.6966378
3022000.0,1906.0439,5817.6253,4017.262,254.33254,106.89119,106.89119,106.89119,5827.4734,5842.2848,5783.1175,509.06245,1.6966378
3023000.0,1847.5846,5796.831,3976.9681,251.78154,106.89119,106.89119,106.89119,5812.7809,5843.3104,5734.4016,500.24924,1.6966378
3024000.0,1844.4753,5799.0744,4002.0233,253.36778,106.89119,106.89119,106.89119,5832.5103,5785.4423,5779.2706,486.34674,1.6966378
3025000.0,1802.356,5789.0331,3906.0372,247.29091,106.89119,106.89119,106.89119,5792.567,5811.5681,5762.9641,503.0896,1.6966378
3026000.0,1946.6348,5839.0792,3923.6624,248.40676,106.89119,106.89119,106.89119,5839.837,5825.1196,5852.2811,500.96368,1.6966378
3027000.0,2013.0735,5847.8619,3975.823,251.70905,106.89119,106.89119,106.89119,5885.698,5808.004,5849.8838,502.36208,1.6966378
3028000.0,1899.717,5831.9305,3919.3072,248.13103,106.89119,106.89119,106.89119,5880.0503,5847.5012,5768.2399,503.94326,1.6966378
3029000.0,1812.3799,5802.3956,3943.0587,249.63474,106.89119,106.89119,106.89119,5856.2721,5799.0102,5751.9044,506.05275,1.6966378
3030000.0,1934.5898,5821.0756,3949.1799,250.02227,106.89119,106.89119,106.89119,5873.4748,5803.1207,5786.6314,496.56268,1.6966378
3031000.0,1919.6116,5804.5237,3970.4238,251.36722,106.89119,106.89119,106.89119,5843.5866,5795.0702,5774.9143,500.39435,1.6966378
3032000.0,1963.8716,5824.9222,3935.1829,249.13612,106.89119,106.89119,106.89119,5892.573,5832.4692,5749.7244,501.8291,1.6966378
3033000.0,1781.9977,5779.9008,3989.7807,252.59271,106.89119,106.89119,106.89119,5864.1171,5809.5547,5666.0306,500.9779,1.6966378
3034000.0,1917.7878,5807.948,3912.3922,247.69324,106.89119,106.89119,106.89119,5818.2436,5836.0162,5769.5843,497.23703,1.6966378
